Rok,RID,NAZEV,přihlášek,"""živých"" přihlášek",přihlášených,"""živých"" přihlášených",přijetí,přijatých,zápisů,zapsaných
2020,26220,Fak. elektrotechniky a komunikač. tech.,1230,1229,1014,1013,734,723,713,708
2020,26230,Fakulta informačních technologií,917,917,916,916,484,484,484,484
2020,26310,Fakulta chemická,730,726,626,626,460,388,318,318
2020,26410,Fakulta architektury,279,279,279,279,123,123,72,72
2020,26420,Fakulta výtvarných umění,322,317,319,317,62,62,52,52
2020,26510,Fakulta podnikatelská,1381,1381,1205,1205,755,747,678,674
2020,26900,Celoškolská pracoviště,48,48,48,48,27,27,26,26
2020,27000,VŠ báňská -TU Ostrava,5506,5191,4412,4171,4968,4030,3271,3180
2020,27120,Fakulta stavební,450,336,422,317,320,301,215,215
2020,27200,Fakulta bezpečnostního inženýrství,490,490,427,427,378,353,288,287
2020,27230,Fakulta strojní,837,837,773,773,837,773,571,568
2020,27240,Fakulta elektrotechniky a informatiky,1187,1187,1004,1004,1150,973,741,718
2020,27350,Hornicko-geologická fakulta,469,469,414,414,424,379,357,334
2020,27360,Fakulta materiálově-technologická,343,318,306,283,305,271,217,215
2020,27510,Ekonomická fakulta,1730,1554,1371,1210,1554,1210,882,866
2020,28000,Univerzita Tomáše Bati ve Zlíně,6885,6604,5648,5439,4479,3891,3070,3020
2020,28110,Fakulta technologická,1182,1182,1084,1084,1142,1051,730,724
2020,28120,Fakulta managementu a ekonomiky,1289,1289,1044,1044,616,474,458,458
2020,28130,Fakulta multimediálních komunikací,1100,819,1068,801,203,203,203,203
2020,28140,Fakulta aplikované informatiky,925,925,844,844,879,809,547,545
2020,28150,Fakulta humanitních studií,1597,1597,1392,1392,857,777,625,621
2020,28160,Fakulta logistiky a krizového řízení,792,792,764,764,782,754,507,506
2020,31000,Vysoká škola ekonomická v Praze,5962,4949,4688,4030,2745,2584,2340,2298
2020,31110,Fakulta financí a účetnictví,956,803,954,802,479,478,434,433
2020,31120,Fakulta mezinárodních vztahů,1156,928,1145,922,644,641,537,536
2020,31130,Fakulta podnikohospodářská,1602,1230,1568,1202,450,444,410,410
2020,31140,Fakulta informatiky a statistiky,1160,922,1147,916,512,507,437,432
2020,31150,Národohospodářská fakulta,805,805,773,773,399,395,388,384
2020,31160,Fakulta managementu v Jindř. Hradci,283,261,281,259,261,259,134,134
2020,41000,Česká zemědělská univerzita v Praze,11033,10786,8798,8645,7972,6742,6126,6040
2020,41110,Provozně ekonomická fakulta,3179,3144,2554,2528,3064,2485,1793,1776
2020,41210,"Fak. agrobiologie, potrav. a přír. zdr.",3563,3535,2897,2872,2372,1835,1855,1828
2020,41310,Technická fakulta,874,836,793,792,599,581,565,564
2020,41320,Fakulta lesnická a dřevařská,1095,1092,990,988,629,627,629,627
2020,41330,Fakulta životního prostředí,1796,1796,1663,1663,1030,1026,1026,1022
2020,41340,Fakulta tropického zemědělství,236,169,231,167,112,110,110,110
2020,41900,Celoškolská pracoviště,290,214,285,212,166,165,148,148
2020,43000,Mendelova univerzita,5620,5287,4296,4099,3594,2927,2762,2663
2020,43110,Provozně ekonomická fakulta,1908,1728,1555,1433,1187,972,930,873
2020,43210,Agronomická fakulta,1405,1405,1131,1131,822,662,626,617
2020,43310,Fakulta reg. rozvoje a mezinár. studií,786,658,686,589,416,365,330,326
2020,43410,Lesnická a dřevařská fakulta,877,857,736,726,651,550,480,479
2020,43510,Zahradnická fakulta,499,499,407,407,389,328,274,273
2020,43900,Celoškolská pracoviště,145,140,143,140,129,129,122,122
2020,51000,Akademie múzických umění v Praze,1153,1042,1025,936,201,196,189,187
2020,51110,Hudební a taneční fakulta,258,236,248,227,76,75,73,72
2020,51210,Divadelní fakulta,458,376,402,331,64,60,59,58
2020,51310,Filmová a televizní fakulta,437,430,410,405,61,61,57,57
2020,53000,Vysoká škola umělecko- průmysl. v Praze,472,382,472,382,59,59,53,53
2020,54000,Janáčkova akademie múzic. umění v Brně,294,230,277,221,108,105,92,92
2020,54510,Hudební fakulta,121,90,118,89,48,48,44,44
2020,54530,Divadelní fakulta,173,140,160,132,60,57,48,48
2020,55000,Vysoká škola polytechnická Jihlava,1955,1917,1815,1790,1692,1613,1216,1211
2020,56000,VŠ technická a ekonomická,1905,1905,1806,1806,1905,1806,1514,1504
2020,61000,VŠRR-Bankovní institut-AMBIS,2154,2154,2154,2154,1492,1492,1452,1452
2020,63000,Vysoká škola hotelová v Praze 8,224,155,220,153,155,153,108,108
2020,6D000,University of New York in Prague,58,48,54,46,48,46,44,43
2020,6F000,VŠ mezinárodních a veřejných vztahů,86,69,86,69,69,69,65,65
2020,6K000,VŠ evropských a regionálních studií,164,133,163,132,133,132,133,132
2020,6N000,Filmová akademie v Písku,47,47,45,45,43,41,39,37
2020,6P000,VŠ TV a sportu Palestra,322,269,322,269,269,269,189,189
2020,6Q000,Newton College,586,586,585,585,469,469,468,468
2020,6R000,Vysoká škola logistiky,147,146,146,145,146,145,143,142
2020,6S000,Vysoká škola zdravotnická,332,332,330,330,332,330,234,234
2020,72000,Vysoká škola obchodní v Praze,442,442,422,422,374,355,355,344
2020,73000,AKADEMIE STING,32,32,32,32,32,32,27,27
2020,75000,"Metropolitní univerzita Praha, o.p.s.",701,633,668,607,633,607,361,360
2020,76000,Univerzita Jana Amose Komenského,627,375,626,375,375,375,375,375
2020,78000,Anglo-americká vysoká škola,29,29,26,26,29,26,26,24
2020,79000,Pražská VŠ psychosociálních studií,146,120,146,120,64,64,57,57
2020,7B000,Soukromá vysoká škola ekonomická Znojmo,108,68,108,68,68,68,66,66
2020,7C000,Moravská vysoká škola Olomouc,92,88,92,88,88,88,67,67
2020,7D000,"CEVRO institut, o.p.s.",230,176,219,167,176,167,116,114
2020,7E000,Unicorn College s.r.o.,274,206,269,204,206,204,154,153
2020,7G000,VŠ obchodní a hotelová,72,40,68,39,40,39,31,31
2020,7J000,"Vysoká škola PRIGO, z.ú.",90,85,88,83,84,82,66,66
2020,7L000,AKCENT College s.r.o.,6,6,6,6,0,0,0,0
2020,7M000,Archip s.r.o.,15,15,14,14,13,13,9,9
2020,7P000,"ŠKODA AUTO VŠ, o.p.s.",460,460,419,419,304,272,260,258
2020,7R000,"ART & DESIGN INSTITUT, s.r.o.",59,31,56,28,31,28,31,28
2020,7S000,"VŠ podnikání a práva, a.s.",447,447,438,438,404,395,317,316
2020,7T000,VŠ kreativní komunikace,211,211,200,200,142,139,137,137
2020,7U000,"Vysoká škola finanční a správní, a.s.",757,543,734,540,543,540,467,465
2020,7V000,"Vysoká škola ekonomie a managementu, a.s.",702,702,689,689,702,689,591,578
2021,00000,všechny veřejné a soukromé VŠ,198002,175955,97830,92706,102087,75672,72571,70074
2021,11000,Univerzita Karlova,25213,20383,16030,13540,8474,6831,6655,6505
2021,11110,1. lékařská fakulta,1583,1133,1431,1009,178,177,178,177
2021,11120,3. lékařská fakulta,1121,893,1050,835,215,211,178,178
2021,11130,2. lékařská fakulta,534,327,513,314,116,110,105,105
2021,11150,Lékařská fakulta v Hradci Králové,119,68,119,68,46,46,38,38
2021,11160,Farmaceutická fakulta v Hradci Králové,189,67,189,67,65,65,62,62
2021,11210,Filozofická fakulta,5571,4041,3887,2930,1437,1058,1062,1048
2021,11230,Fakulta sociálních věd,3413,3040,2607,2301,1135,872,804,776
2021,11240,Fakulta humanitních studií,1588,1043,1579,1040,896,894,846,846
2021,11260,Katolická teologická fakulta,136,90,129,88,77,77,77,77
2021,11270,Evangelická teologická fakulta,109,109,107,107,102,100,79,79
2021,11280,Husitská teologická fakulta,494,468,453,441,317,307,261,259
2021,11310,Přírodovědecká fakulta,2503,2274,1887,1729,1251,891,886,885
2021,11320,Matematicko-fyzikální fakulta,1059,1059,965,965,747,670,563,563
2021,11410,Pedagogická fakulta,4519,3700,3654,2981,1155,981,950,938
2021,11510,Fakulta tělesné výchovy a sportu,2275,2071,1816,1648,737,584,566,562
2021,12000,Jihočeská univerzita v Č. Budějovicích,6702,6205,4883,4574,4709,3682,2601,2578
2021,12110,Zdravotně sociální fakulta,1248,1207,989,969,1015,838,561,559
2021,12210,Filozofická fakulta,716,707,603,596,526,427,317,315
2021,12220,Zemědělská fakulta,586,586,509,509,586,509,352,352
2021,12260,Teologická fakulta,531,481,484,440,346,321,211,211
2021,12310,Přírodovědecká fakulta,599,592,479,474,485,408,178,176
2021,12410,Pedagogická fakulta,1970,1580,1633,1302,718,609,486,478
2021,12510,Ekonomická fakulta,958,958,815,815,945,805,443,443
2021,12520,Fakulta rybářství a ochrany vod,94,94,89,89,88,84,53,53
2021,13000,Univerzita J. E. Purkyně v Ústí n. L.,6531,5815,5108,4631,3730,3210,2777,2735
2021,13410,Filozofická fakulta,701,525,586,464,409,367,320,314
2021,13420,Fakulta strojního inženýrství,420,420,375,375,338,299,270,267
2021,13430,Pedagogická fakulta,1686,1270,1388,1032,635,574,474,469
2021,13440,Přírodovědecká fakulta,734,631,632,555,495,450,381,380
2021,13450,Fakulta zdravotnických studií,1167,1167,945,945,606,509,387,381
2021,13510,Fakulta sociálně ekonomická,1269,1269,1183,1183,933,887,746,746
2021,13520,Fakulta životního prostředí,287,287,270,270,240,230,149,149
2021,13530,Fakulta umění a designu,267,246,267,246,74,74,50,50
2021,14000,Masarykova univerzita,28909,25767,17644,15847,10264,7608,5797,5590
2021,14110,Lékařská fakulta,2849,2007,2307,1571,448,387,313,309
2021,14210,Filozofická fakulta,6573,6063,5173,4795,2430,2087,1385,1368
2021,14220,Právnická fakulta,819,692,679,571,349,310,225,224
2021,14230,Fakulta sociálních studií,3997,3400,3148,2605,1178,942,635,625
2021,14310,Přírodovědecká fakulta,2490,2417,1905,1860,1455,1245,754,742
2021,14330,Fakulta informatiky,1135,1060,968,905,658,563,378,375
2021,14410,Pedagogická fakulta,6451,6002,5072,4701,2041,1756,1122,1110
2021,14510,Fakulta sportovních studií,1636,1370,1376,1136,556,494,417,406
2021,14560,Ekonomicko-správní fakulta,2941,2738,2211,2039,1131,879,550,540
2021,15000,Univerzita Palackého v Olomouci,18134,14955,12345,10347,6031,4744,4624,4553
2021,15120,Fakulta zdravotnických věd,1974,1692,1531,1275,469,373,288,286
2021,15210,Filozofická fakulta,5636,4741,4475,3758,1655,1292,1292,1284
2021,15220,Právnická fakulta,317,269,317,269,54,54,54,54
2021,15260,Cyrilometodějská teologická fakulta,961,805,885,745,399,389,370,370
2021,15310,Přírodovědecká fakulta,2871,1808,2256,1406,1419,1105,1106,1099
2021,15410,Pedagogická fakulta,4716,4098,3534,3022,1471,1135,1110,1090
2021,15510,Fakulta tělesné kultury,1659,1542,1255,1158,564,448,404,402
2021,16000,Veterinár. a farmaceut. univerzita Brno,273,235,263,225,188,180,82,82
2021,16270,Fakulta veter. hygieny a ekologie,273,235,263,225,188,180,82,82
2021,17000,Ostravská univerzita,8582,7205,5976,5042,2542,2369,2361,2320
2021,17110,Lékařská fakulta,1345,1181,1037,893,429,414,388,386
2021,17200,Fakulta sociálních studií,458,294,431,277,193,192,191,191
2021,17250,Filozofická fakulta,1824,1384,1494,1135,616,502,504,499
2021,17310,Přírodovědecká fakulta,1148,1067,945,886,482,475,478,473
2021,17450,Pedagogická fakulta,3466,2957,2635,2215,721,714,721,714
2021,17500,Fakulta umění,341,322,275,259,101,95,79,79
2021,18000,Univerzita Hradec Králové,5977,5194,4469,3960,2864,2482,1839,1820
2021,18440,Pedagogická fakulta,3321,2757,2593,2171,1121,986,735,725
2021,18450,Fakulta informatiky a managementu,1177,1077,1025,946,910,826,599,599
2021,18460,Filozofická fakulta,910,823,799,726,466,421,338,337
2021,18470,Přírodovědecká fakulta,569,537,488,459,367,331,167,167
2021,19000,Slezská univerzita v Opavě,4690,4443,4053,3892,3936,3502,2564,2531
2021,19240,Filozoficko-přírodovědecká fakulta,1142,1121,1024,1008,1065,954,576,572
2021,19510,Fakulta veřejných politik v Opavě,1277,1051,1110,929,600,552,438,431
2021,19520,Obchodně podnikatelská fakulta v Karviné,2038,2038,1861,1861,2038,1861,1363,1353
2021,19900,Celoškolská pracoviště,233,233,230,230,233,230,187,187
2021,21000,České vysoké učení technické v Praze,9361,8767,7426,7046,5283,4714,4321,4272
2021,21110,Fakulta stavební,1875,1875,1563,1563,1278,1077,970,968
2021,21220,Fakulta strojní,916,916,911,911,658,655,573,571
2021,21230,Fakulta elektrotechnická,1447,1186,1183,962,682,586,537,536
2021,21240,Fakulta informačních technologií,1871,1861,1852,1843,758,742,698,682
2021,21260,Fakulta dopravní,430,417,407,400,317,305,238,238
2021,21340,Fakulta jaderná a fyzikálně inženýrská,446,446,444,444,327,326,283,282
2021,21450,Fakulta architektury,690,637,609,561,305,284,261,260
2021,21460,Fakulta biomedicínského inženýrství,1303,1124,1143,999,662,626,568,567
2021,21900,Celoškolská pracoviště,383,305,379,303,296,296,193,193
2021,22000,VŠ chemicko-technologická v Praze,2520,2485,1822,1788,1741,1264,852,850
2021,22310,Fakulta chemické technologie,732,732,648,648,540,476,246,246
2021,22320,Fakulta technologie ochrany prostředí,156,156,146,146,127,118,57,57
2021,22330,Fakulta potrav. a biochem. technologie,859,858,770,769,554,499,252,252
2021,22340,Fakulta chemicko-inženýrská,574,574,499,499,411,366,228,228
2021,22900,Celoškolská pracoviště,199,165,199,165,109,109,69,69
2021,23000,Západočeská univerzita v Plzni,9965,9085,6828,6275,4904,3926,3157,3135
2021,23210,Fakulta strojní,530,527,482,480,508,463,325,325
2021,23220,Fakulta elektrotechnická,499,483,472,457,360,350,300,300
2021,23310,Fakulta zdravotnických studií,1603,1328,1241,998,581,478,351,351
2021,23320,Fakulta právnická,342,342,342,342,212,212,115,115
2021,23330,Fakulta filozofická,1161,1048,955,876,685,575,491,485
2021,23410,Fakulta designu a umění L. Sutnara,533,524,531,522,189,188,152,152
2021,23420,Fakulta pedagogická,2444,2082,1769,1484,1009,799,565,563
2021,23510,Fakulta ekonomická,2164,2073,1574,1507,930,747,538,538
2021,23520,Fakulta aplikovaných věd,689,678,593,582,430,350,320,320
2021,24000,Technická univerzita v Liberci,4900,4773,3831,3746,2873,2418,1821,1817
2021,24210,Fakulta strojní,375,365,372,362,365,362,246,246
2021,24220,"Fak. mechatron.,inf. a meziob. studií",258,226,249,219,168,163,155,154
2021,24310,Ekonomická fakulta,932,906,711,693,677,520,376,376
2021,24410,Fakulta textilní,318,310,270,263,294,255,191,191
2021,24510,Fakulta přír.-human. a pedagogická,2423,2423,1998,1998,1039,904,682,680
2021,24520,Fakulta umění a architektury,115,64,98,61,37,36,31,31
2021,24530,Fakulta zdravotnických studií,479,479,397,397,293,261,140,140
2021,25000,Univerzita Pardubice,5794,5300,4434,4085,3172,2666,2085,2080
2021,25110,Fakulta restaurování,45,39,45,39,14,14,12,12
2021,25210,Fakulta filozofická,1212,1110,943,873,501,448,280,280
2021,25310,Fakulta chemicko-technologická,874,570,740,498,570,498,360,359
2021,25410,Fakulta ekonomicko-správní,1786,1786,1309,1309,853,639,474,474
2021,25510,Dopravní fakulta Jana Pernera,630,630,554,554,630,554,467,467
2021,25520,Fakulta zdravotnických studií,924,842,791,725,320,316,288,288
2021,25530,Fakulta elektrotechniky a informatiky,323,323,291,291,284,254,204,204
2021,26000,Vysoké učení technické v Brně,6148,6052,5178,5120,4677,4113,3707,3684
2021,26110,Fakulta stavební,1354,1349,1153,1150,1291,1120,740,739
2021,26210,Fakulta strojního inženýrství,1178,1178,971,971,1141,942,920,919
2021,26220,Fak. elektrotechniky a komunikač. tech.,881,822,808,754,725,705,693,686
2021,26230,Fakulta informačních technologií,672,672,672,672,500,500,500,500
2021,26310,Fakulta chemická,325,325,256,256,324,255,203,203
2021,26410,Fakulta architektury,293,293,293,293,140,140,99,99
2021,26420,Fakulta výtvarných umění,432,400,427,400,51,51,48,48
2021,26510,Fakulta podnikatelská,975,975,924,924,485,485,485,485
2021,26900,Celoškolská pracoviště,38,38,38,38,20,20,19,19
2021,27000,VŠ báňská -TU Ostrava,5913,5348,4549,4147,5261,4089,3343,3231
2021,27120,Fakulta stavební,570,432,512,404,430,403,313,312
2021,27200,Fakulta bezpečnostního inženýrství,782,773,646,638,747,616,446,427
2021,27230,Fakulta strojní,833,828,761,756,828,756,485,482
2021,27240,Fakulta elektrotechniky a informatiky,1367,1136,1081,885,1104,865,705,699
2021,27350,Hornicko-geologická fakulta,540,525,499,486,519,481,398,393
2021,27360,Fak. metalurgie a materiál. inženýrství,318,316,296,294,302,281,203,203
2021,27510,Ekonomická fakulta,1503,1338,1172,1033,1331,1028,793,771
2021,28000,Univerzita Tomáše Bati ve Zlíně,7459,7149,6104,5882,4767,4143,3247,3225
2021,28110,Fakulta technologická,1322,1322,1199,1199,1265,1158,794,792
2021,28120,Fakulta managementu a ekonomiky,1443,1443,1283,1283,850,744,744,744
2021,28130,Fakulta multimediálních komunikací,1214,904,1166,875,201,201,182,182
2021,28140,Fakulta aplikované informatiky,782,782,670,670,782,670,413,410
2021,28150,Fakulta humanitních studií,1773,1773,1566,1566,748,688,579,576
2021,28160,Fakulta logistiky a krizového řízení,925,925,860,860,921,856,535,535
2021,31000,Vysoká škola ekonomická v Praze,6859,5856,5337,4681,3149,2878,2483,2461
2021,31110,Fakulta financí a účetnictví,1199,1039,1192,1032,520,514,470,470
2021,31120,Fakulta mezinárodních vztahů,1383,1206,1364,1194,891,884,586,586
2021,31130,Fakulta podnikohospodářská,1800,1418,1734,1366,495,491,447,447
2021,31140,Fakulta informatiky a statistiky,1320,1071,1287,1051,471,470,445,445
2021,31150,Národohospodářská fakulta,814,811,780,778,468,465,391,391
2021,31160,Fakulta managementu v Jindř. Hradci,343,311,340,308,304,301,144,144
2021,41000,Česká zemědělská univerzita v Praze,10885,9771,8343,7699,7019,5895,5184,5134
2021,41110,Provozně ekonomická fakulta,2937,2816,2400,2308,2775,2277,1532,1524
2021,41210,"Fak. agrobiologie, potrav. a přír. zdr.",3762,3414,2869,2677,1919,1497,1504,1492
2021,41310,Technická fakulta,845,587,779,566,583,562,515,514
2021,41320,Fakulta lesnická a dřevařská,1219,1093,1076,980,709,621,621,620
2021,41330,Fakulta životního prostředí,1331,1269,1214,1163,724,717,722,715
2021,41340,Fakulta tropického zemědělství,325,235,317,228,165,159,158,158
2021,41900,Celoškolská pracoviště,466,357,461,352,144,143,132,132
2021,43000,Mendelova univerzita,6288,6058,4827,4679,3700,3022,2813,2783
2021,43110,Provozně ekonomická fakulta,1918,1847,1590,1531,1040,855,832,823
2021,43210,Agronomická fakulta,1567,1567,1252,1252,921,736,674,671
2021,43310,Fakulta reg. rozvoje a mezinár. studií,865,756,758,658,462,412,402,401
2021,43410,Lesnická a dřevařská fakulta,1023,1006,832,822,746,612,529,527
2021,43510,Zahradnická fakulta,577,569,472,469,420,353,277,277
2021,43900,Celoškolská pracoviště a rektorát,338,313,316,294,111,107,99,99
2021,51000,Akademie múzických umění v Praze,1172,1018,1022,909,204,201,182,181
2021,51110,Hudební a taneční fakulta,255,229,244,221,90,90,80,80
